t,semaforoV2_se_—_rojo,semaforoV2_se_—_verde,semaforoV2_se_—_t_restante,boton_pwm_cs_—_salida
226.250,0.0000,1.0000,15.0000,0.0000
226.300,0.0000,1.0000,15.0000,0.0000
226.350,0.0000,1.0000,15.0000,0.0000
226.400,0.0000,1.0000,15.0000,0.0000
226.450,0.0000,1.0000,15.0000,0.0000
226.500,0.0000,1.0000,15.0000,0.0000
226.550,0.0000,1.0000,15.0000,0.0000
226.600,0.0000,1.0000,15.0000,0.0000
226.650,0.0000,1.0000,15.0000,0.0000
226.700,0.0000,1.0000,15.0000,0.0000
226.750,0.0000,1.0000,15.0000,0.0000
226.800,0.0000,1.0000,15.0000,0.0000
226.850,0.0000,1.0000,15.0000,0.0000
226.900,0.0000,1.0000,15.0000,0.0000
226.950,0.0000,1.0000,15.0000,0.0000
227.000,0.0000,1.0000,15.0000,0.0000
227.050,0.0000,1.0000,15.0000,0.0000
227.100,0.0000,1.0000,15.0000,0.0000
227.150,0.0000,1.0000,15.0000,0.0000
227.200,0.0000,1.0000,15.0000,0.0000
227.250,0.0000,1.0000,15.0000,0.0000
227.300,0.0000,1.0000,15.0000,0.0000
227.350,0.0000,1.0000,15.0000,0.0000
227.400,0.0000,1.0000,15.0000,0.0000
227.450,0.0000,1.0000,15.0000,0.0000
227.500,0.0000,1.0000,15.0000,0.0000
227.550,0.0000,1.0000,15.0000,0.0000
227.600,0.0000,1.0000,15.0000,0.0000
227.650,0.0000,1.0000,15.0000,0.0000
227.700,0.0000,1.0000,15.0000,0.0000
227.750,0.0000,1.0000,15.0000,0.0000
227.800,0.0000,1.0000,15.0000,0.0000
227.850,0.0000,1.0000,15.0000,0.0000
227.900,0.0000,1.0000,15.0000,0.0000
227.950,0.0000,1.0000,15.0000,0.0000
228.000,0.0000,1.0000,15.0000,0.0000
228.050,0.0000,1.0000,15.0000,0.0000
228.100,0.0000,1.0000,15.0000,0.0000
228.150,0.0000,1.0000,15.0000,0.0000
228.200,0.0000,1.0000,15.0000,0.0000
228.250,0.0000,1.0000,15.0000,0.0000
228.300,0.0000,1.0000,15.0000,0.0000
228.350,0.0000,1.0000,15.0000,0.0000
228.400,0.0000,1.0000,15.0000,0.0000
228.450,0.0000,1.0000,15.0000,0.0000
228.500,0.0000,1.0000,15.0000,0.0000
228.550,0.0000,1.0000,15.0000,0.0000
228.600,0.0000,1.0000,15.0000,0.0000
228.650,0.0000,1.0000,15.0000,0.0000
228.700,0.0000,1.0000,15.0000,0.0000
228.750,0.0000,1.0000,15.0000,0.0000
228.800,0.0000,1.0000,15.0000,0.0000
228.850,0.0000,1.0000,15.0000,0.0000
228.900,0.0000,1.0000,15.0000,0.0000
228.950,0.0000,1.0000,15.0000,0.0000
229.000,0.0000,1.0000,15.0000,0.0000
229.050,0.0000,1.0000,15.0000,0.0000
229.100,0.0000,1.0000,15.0000,0.0000
229.150,0.0000,1.0000,15.0000,0.0000
229.200,0.0000,1.0000,15.0000,0.0000
229.250,0.0000,1.0000,15.0000,0.0000
229.300,0.0000,1.0000,15.0000,0.0000
229.350,0.0000,1.0000,15.0000,0.0000
229.400,0.0000,1.0000,15.0000,0.0000
229.450,0.0000,1.0000,15.0000,0.0000
229.500,0.0000,1.0000,15.0000,0.0000
229.550,0.0000,1.0000,15.0000,0.0000
229.600,0.0000,1.0000,15.0000,0.0000
229.650,0.0000,1.0000,15.0000,0.0000
229.700,0.0000,1.0000,15.0000,0.0000
229.750,0.0000,1.0000,15.0000,0.0000
229.800,0.0000,1.0000,15.0000,0.0000
229.850,0.0000,1.0000,15.0000,0.0000
229.900,0.0000,1.0000,15.0000,0.0000
229.950,0.0000,1.0000,15.0000,0.0000
230.000,0.0000,1.0000,15.0000,0.0000
230.050,0.0000,1.0000,15.0000,0.0000
230.100,0.0000,1.0000,15.0000,0.0000
230.150,0.0000,1.0000,15.0000,0.0000
230.200,0.0000,1.0000,15.0000,0.0000
230.250,0.0000,1.0000,15.0000,0.0000
230.300,0.0000,1.0000,15.0000,0.0000
230.350,0.0000,1.0000,15.0000,0.0000
230.400,0.0000,1.0000,15.0000,0.0000
230.450,0.0000,1.0000,15.0000,0.0000
230.500,0.0000,1.0000,15.0000,0.0000
230.550,0.0000,1.0000,15.0000,0.0000
230.600,0.0000,1.0000,15.0000,0.0000
230.650,0.0000,1.0000,15.0000,0.0000
230.700,0.0000,1.0000,15.0000,0.0000
230.750,0.0000,1.0000,15.0000,0.0000
230.800,0.0000,1.0000,15.0000,0.0000
230.850,0.0000,1.0000,15.0000,0.0000
230.900,0.0000,1.0000,15.0000,0.0000
230.950,0.0000,1.0000,15.0000,0.0000
231.000,0.0000,1.0000,15.0000,0.0000
231.050,0.0000,1.0000,15.0000,0.0000
231.100,0.0000,1.0000,15.0000,0.0000
231.150,0.0000,1.0000,15.0000,0.0000
231.200,0.0000,1.0000,15.0000,0.0000
231.250,0.0000,1.0000,15.0000,0.0000
231.300,0.0000,1.0000,15.0000,0.0000
231.350,0.0000,1.0000,15.0000,0.0000
231.400,0.0000,1.0000,15.0000,0.0000
231.450,0.0000,1.0000,15.0000,0.0000
231.500,0.0000,1.0000,15.0000,0.0000
231.550,0.0000,1.0000,15.0000,0.0000
231.600,0.0000,1.0000,15.0000,0.0000
231.650,0.0000,1.0000,15.0000,0.0000
231.700,0.0000,1.0000,15.0000,0.0000
231.750,0.0000,1.0000,15.0000,0.0000
231.800,0.0000,1.0000,15.0000,0.0000
231.850,0.0000,1.0000,15.0000,0.0000
231.900,0.0000,1.0000,15.0000,0.0000
231.950,0.0000,1.0000,15.0000,0.0000
232.000,0.0000,1.0000,15.0000,0.0000
232.050,0.0000,1.0000,15.0000,0.0000
232.100,0.0000,1.0000,15.0000,0.0000
232.150,0.0000,1.0000,15.0000,0.0000
232.200,0.0000,1.0000,15.0000,0.0000
232.250,0.0000,1.0000,15.0000,0.0000
232.300,0.0000,1.0000,15.0000,0.0000
232.350,0.0000,1.0000,15.0000,0.0000
232.400,0.0000,1.0000,15.0000,0.0000
232.450,0.0000,1.0000,15.0000,0.0000
232.500,0.0000,1.0000,15.0000,0.0000
232.550,0.0000,1.0000,15.0000,0.0000
232.600,0.0000,1.0000,15.0000,0.0000
232.650,0.0000,1.0000,15.0000,0.0000
232.700,0.0000,1.0000,15.0000,0.0000
232.750,0.0000,1.0000,15.0000,0.0000
232.800,0.0000,1.0000,15.0000,0.0000
232.850,0.0000,1.0000,15.0000,0.0000
232.900,0.0000,1.0000,15.0000,0.0000
232.950,0.0000,1.0000,15.0000,0.0000
233.000,0.0000,1.0000,15.0000,0.0000
233.050,0.0000,1.0000,15.0000,0.0000
233.100,0.0000,1.0000,15.0000,0.0000
233.150,0.0000,1.0000,15.0000,0.0000
233.200,0.0000,1.0000,15.0000,0.0000
233.250,0.0000,1.0000,15.0000,0.0000
233.300,0.0000,1.0000,15.0000,0.0000
233.350,0.0000,1.0000,15.0000,0.0000
233.400,0.0000,1.0000,15.0000,0.0000
233.450,0.0000,1.0000,15.0000,0.0000
233.500,0.0000,1.0000,15.0000,0.0000
233.550,0.0000,1.0000,15.0000,0.0000
233.600,0.0000,1.0000,15.0000,0.0000
233.650,0.0000,1.0000,15.0000,0.0000
233.700,0.0000,1.0000,15.0000,0.0000
233.750,0.0000,1.0000,15.0000,0.0000
233.800,0.0000,1.0000,15.0000,0.0000
233.850,0.0000,1.0000,15.0000,0.0000
233.900,0.0000,1.0000,15.0000,0.0000
233.950,0.0000,1.0000,15.0000,0.0000
234.000,0.0000,1.0000,15.0000,0.0000
234.050,0.0000,1.0000,15.0000,0.0000
234.100,0.0000,1.0000,15.0000,0.0000
234.150,0.0000,1.0000,15.0000,0.0000
234.200,0.0000,1.0000,15.0000,0.0000
234.250,0.0000,1.0000,15.0000,0.0000
234.300,0.0000,1.0000,15.0000,0.0000
234.350,0.0000,1.0000,15.0000,0.0000
234.400,0.0000,1.0000,15.0000,0.0000
234.450,0.0000,1.0000,15.0000,0.0000
234.500,0.0000,1.0000,15.0000,0.0000
234.550,0.0000,1.0000,15.0000,0.0000
234.600,0.0000,1.0000,15.0000,0.0000
234.650,0.0000,1.0000,15.0000,0.0000
234.700,0.0000,1.0000,15.0000,0.0000
234.750,0.0000,1.0000,15.0000,0.0000
234.800,0.0000,1.0000,15.0000,0.0000
234.850,0.0000,1.0000,15.0000,0.0000
234.900,0.0000,1.0000,15.0000,0.0000
234.950,0.0000,1.0000,15.0000,0.0000
235.000,0.0000,1.0000,15.0000,0.0000
235.050,1.0000,0.0000,30.0000,0.0000
235.100,1.0000,0.0000,30.0000,0.0000
235.150,1.0000,0.0000,30.0000,0.0000
235.200,1.0000,0.0000,30.0000,0.0000
235.250,1.0000,0.0000,30.0000,0.0000
235.300,1.0000,0.0000,30.0000,0.0000
235.350,1.0000,0.0000,30.0000,0.0000
235.400,1.0000,0.0000,30.0000,0.0000
235.450,1.0000,0.0000,30.0000,0.0000
235.500,1.0000,0.0000,30.0000,0.0000
235.550,1.0000,0.0000,30.0000,0.0000
235.600,1.0000,0.0000,30.0000,0.0000
235.650,1.0000,0.0000,30.0000,0.0000
235.700,1.0000,0.0000,30.0000,0.0000
235.750,1.0000,0.0000,30.0000,0.0000
235.800,1.0000,0.0000,30.0000,0.0000
235.850,1.0000,0.0000,30.0000,0.0000
235.900,1.0000,0.0000,30.0000,0.0000
235.950,1.0000,0.0000,30.0000,0.0000
236.000,1.0000,0.0000,30.0000,0.0000
236.050,1.0000,0.0000,30.0000,0.0000
236.100,1.0000,0.0000,30.0000,0.0000
236.150,1.0000,0.0000,30.0000,0.0000
236.200,1.0000,0.0000,30.0000,0.0000
236.250,1.0000,0.0000,30.0000,0.0000
236.300,1.0000,0.0000,30.0000,0.0000
236.350,1.0000,0.0000,30.0000,0.0000
236.400,1.0000,0.0000,30.0000,0.0000
236.450,1.0000,0.0000,30.0000,0.0000
236.500,1.0000,0.0000,30.0000,0.0000
236.550,1.0000,0.0000,30.0000,0.0000
236.600,1.0000,0.0000,30.0000,0.0000
236.650,1.0000,0.0000,30.0000,0.0000
236.700,1.0000,0.0000,30.0000,0.0000
236.750,1.0000,0.0000,30.0000,0.0000
236.800,1.0000,0.0000,30.0000,0.0000
236.850,1.0000,0.0000,30.0000,0.0000
236.900,1.0000,0.0000,30.0000,0.0000
236.950,1.0000,0.0000,30.0000,0.0000
237.000,1.0000,0.0000,30.0000,0.0000
237.050,1.0000,0.0000,30.0000,0.0000
237.100,1.0000,0.0000,30.0000,0.0000
237.150,1.0000,0.0000,30.0000,0.0000
237.200,1.0000,0.0000,30.0000,0.0000
237.250,1.0000,0.0000,30.0000,0.0000
237.300,1.0000,0.0000,30.0000,0.0000
237.350,1.0000,0.0000,30.0000,0.0000
237.400,1.0000,0.0000,30.0000,0.0000
237.450,1.0000,0.0000,30.0000,0.0000
237.500,1.0000,0.0000,30.0000,0.0000
237.550,1.0000,0.0000,30.0000,0.0000
237.600,1.0000,0.0000,30.0000,0.0000
237.650,1.0000,0.0000,30.0000,0.0000
237.700,1.0000,0.0000,30.0000,0.0000
237.750,1.0000,0.0000,30.0000,0.0000
237.800,1.0000,0.0000,30.0000,0.0000
237.850,1.0000,0.0000,30.0000,0.0000
237.900,1.0000,0.0000,30.0000,0.0000
237.950,1.0000,0.0000,30.0000,0.0000
238.000,1.0000,0.0000,30.0000,0.0000
238.050,1.0000,0.0000,30.0000,0.0000
238.100,1.0000,0.0000,30.0000,0.0000
238.150,1.0000,0.0000,30.0000,0.0000
238.200,1.0000,0.0000,30.0000,0.0000
238.250,1.0000,0.0000,30.0000,0.0000
238.300,1.0000,0.0000,30.0000,0.0000
238.350,1.0000,0.0000,30.0000,0.0000
238.400,1.0000,0.0000,30.0000,0.0000
238.450,1.0000,0.0000,30.0000,0.0000
238.500,1.0000,0.0000,30.0000,0.0000
238.550,1.0000,0.0000,30.0000,0.0000
238.600,1.0000,0.0000,30.0000,0.0000
238.650,1.0000,0.0000,30.0000,0.0000
238.700,1.0000,0.0000,30.0000,0.0000
238.750,1.0000,0.0000,30.0000,0.0000
238.800,1.0000,0.0000,30.0000,0.0000
238.850,1.0000,0.0000,30.0000,0.0000
238.900,1.0000,0.0000,30.0000,0.0000
238.950,1.0000,0.0000,30.0000,0.0000
239.000,1.0000,0.0000,30.0000,0.0000
239.050,1.0000,0.0000,30.0000,0.0000
239.100,1.0000,0.0000,30.0000,0.0000
239.150,1.0000,0.0000,30.0000,0.0000
239.200,1.0000,0.0000,30.0000,0.0000
239.250,1.0000,0.0000,30.0000,0.0000
239.300,1.0000,0.0000,30.0000,0.0000
239.350,1.0000,0.0000,30.0000,0.0000
239.400,1.0000,0.0000,30.0000,0.0000
239.450,1.0000,0.0000,30.0000,0.0000
239.500,1.0000,0.0000,30.0000,0.0000
239.550,1.0000,0.0000,30.0000,0.0000
239.600,1.0000,0.0000,30.0000,0.0000
239.650,1.0000,0.0000,30.0000,0.0000
239.700,1.0000,0.0000,30.0000,0.0000
239.750,1.0000,0.0000,30.0000,0.0000
239.800,1.0000,0.0000,30.0000,0.0000
239.850,1.0000,0.0000,30.0000,0.0000
239.900,1.0000,0.0000,30.0000,0.0000
239.950,1.0000,0.0000,30.0000,0.0000
240.000,1.0000,0.0000,30.0000,0.0000
240.050,1.0000,0.0000,30.0000,0.0000
240.100,1.0000,0.0000,30.0000,0.0000
240.150,1.0000,0.0000,30.0000,0.0000
240.200,1.0000,0.0000,30.0000,0.0000
240.250,1.0000,0.0000,30.0000,0.0000
240.300,1.0000,0.0000,30.0000,0.0000
240.350,1.0000,0.0000,30.0000,0.0000
240.400,1.0000,0.0000,30.0000,0.0000
240.450,1.0000,0.0000,30.0000,0.0000
240.500,1.0000,0.0000,30.0000,0.0000
240.550,1.0000,0.0000,30.0000,0.0000
240.600,1.0000,0.0000,30.0000,0.0000
240.650,1.0000,0.0000,30.0000,0.0000
240.700,1.0000,0.0000,30.0000,0.0000
240.750,1.0000,0.0000,30.0000,0.0000
240.800,1.0000,0.0000,30.0000,0.0000
240.850,1.0000,0.0000,30.0000,0.0000
240.900,1.0000,0.0000,30.0000,0.0000
240.950,1.0000,0.0000,30.0000,0.0000
241.000,1.0000,0.0000,30.0000,0.0000
241.050,1.0000,0.0000,30.0000,0.0000
241.100,1.0000,0.0000,30.0000,0.0000
241.150,1.0000,0.0000,30.0000,0.0000
241.200,1.0000,0.0000,30.0000,0.0000
241.250,1.0000,0.0000,30.0000,0.0000
241.300,1.0000,0.0000,30.0000,0.0000
241.350,1.0000,0.0000,30.0000,0.0000
241.400,1.0000,0.0000,30.0000,0.0000
241.450,1.0000,0.0000,30.0000,0.0000
241.500,1.0000,0.0000,30.0000,0.0000
241.550,1.0000,0.0000,30.0000,0.0000
241.600,1.0000,0.0000,30.0000,0.0000
241.650,1.0000,0.0000,30.0000,0.0000
241.700,1.0000,0.0000,30.0000,0.0000
241.750,1.0000,0.0000,30.0000,0.0000
241.800,1.0000,0.0000,30.0000,0.0000
241.850,1.0000,0.0000,30.0000,0.0000
241.900,1.0000,0.0000,30.0000,0.0000
241.950,1.0000,0.0000,30.0000,0.0000
242.000,1.0000,0.0000,30.0000,0.0000
242.050,1.0000,0.0000,30.0000,0.0000
242.100,1.0000,0.0000,30.0000,0.0000
242.150,1.0000,0.0000,30.0000,0.0000
242.200,1.0000,0.0000,30.0000,0.0000
242.250,1.0000,0.0000,30.0000,0.0000
242.300,1.0000,0.0000,30.0000,0.0000
242.350,1.0000,0.0000,30.0000,0.0000
242.400,1.0000,0.0000,30.0000,0.0000
242.450,1.0000,0.0000,30.0000,0.0000
242.500,1.0000,0.0000,30.0000,0.0000
242.550,1.0000,0.0000,30.0000,0.0000
242.600,1.0000,0.0000,30.0000,0.0000
242.650,1.0000,0.0000,30.0000,0.0000
242.700,1.0000,0.0000,30.0000,0.0000
242.750,1.0000,0.0000,30.0000,0.0000
242.800,1.0000,0.0000,30.0000,0.0000
242.850,1.0000,0.0000,30.0000,0.0000
242.900,1.0000,0.0000,30.0000,0.0000
242.950,1.0000,0.0000,30.0000,0.0000
243.000,1.0000,0.0000,30.0000,0.0000
243.050,1.0000,0.0000,30.0000,0.0000
243.100,1.0000,0.0000,30.0000,0.0000
243.150,1.0000,0.0000,30.0000,0.0000
243.200,1.0000,0.0000,30.0000,0.0000
243.250,1.0000,0.0000,30.0000,0.0000
243.300,1.0000,0.0000,30.0000,0.0000
243.350,1.0000,0.0000,30.0000,0.0000
243.400,1.0000,0.0000,30.0000,0.0000
243.450,1.0000,0.0000,30.0000,0.0000
243.500,1.0000,0.0000,30.0000,0.0000
243.550,1.0000,0.0000,30.0000,0.0000
243.600,1.0000,0.0000,30.0000,0.0000
243.650,1.0000,0.0000,30.0000,0.0000
243.700,1.0000,0.0000,30.0000,0.0000
243.750,1.0000,0.0000,30.0000,0.0000
243.800,1.0000,0.0000,30.0000,0.0000
243.850,1.0000,0.0000,30.0000,0.0000
243.900,1.0000,0.0000,30.0000,0.0000
243.950,1.0000,0.0000,30.0000,0.0000
244.000,1.0000,0.0000,30.0000,0.0000
244.050,1.0000,0.0000,30.0000,0.0000
244.100,1.0000,0.0000,30.0000,0.0000
244.150,1.0000,0.0000,30.0000,0.0000
244.200,1.0000,0.0000,30.0000,0.0000
244.250,1.0000,0.0000,30.0000,0.0000
244.300,1.0000,0.0000,30.0000,0.0000
244.350,1.0000,0.0000,30.0000,0.0000
244.400,1.0000,0.0000,30.0000,0.0000
244.450,1.0000,0.0000,30.0000,0.0000
244.500,1.0000,0.0000,30.0000,0.0000
244.550,1.0000,0.0000,30.0000,0.0000
244.600,1.0000,0.0000,30.0000,0.0000
244.650,1.0000,0.0000,30.0000,0.0000
244.700,1.0000,0.0000,30.0000,0.0000
244.750,1.0000,0.0000,30.0000,0.0000
244.800,1.0000,0.0000,30.0000,0.0000
244.850,1.0000,0.0000,30.0000,0.0000
244.900,1.0000,0.0000,30.0000,0.0000
244.950,1.0000,0.0000,30.0000,0.0000
245.000,1.0000,0.0000,30.0000,0.0000
245.050,1.0000,0.0000,30.0000,0.0000
245.100,1.0000,0.0000,30.0000,0.0000
245.150,1.0000,0.0000,30.0000,0.0000
245.200,1.0000,0.0000,30.0000,0.0000
245.250,1.0000,0.0000,30.0000,0.0000
245.300,1.0000,0.0000,30.0000,0.0000
245.350,1.0000,0.0000,30.0000,0.0000
245.400,1.0000,0.0000,30.0000,0.0000
245.450,1.0000,0.0000,30.0000,0.0000
245.500,1.0000,0.0000,30.0000,0.0000
245.550,1.0000,0.0000,30.0000,0.0000
245.600,1.0000,0.0000,30.0000,0.0000
245.650,1.0000,0.0000,30.0000,0.0000
245.700,1.0000,0.0000,30.0000,0.0000
245.750,1.0000,0.0000,30.0000,0.0000
245.800,1.0000,0.0000,30.0000,0.0000
245.850,1.0000,0.0000,30.0000,0.0000
245.900,1.0000,0.0000,30.0000,0.0000
245.950,1.0000,0.0000,30.0000,0.0000
246.000,1.0000,0.0000,30.0000,0.0000
246.050,1.0000,0.0000,30.0000,0.0000
246.100,1.0000,0.0000,30.0000,0.0000
246.150,1.0000,0.0000,30.0000,0.0000
246.200,1.0000,0.0000,30.0000,0.0000
246.250,1.0000,0.0000,30.0000,0.0000
246.300,1.0000,0.0000,30.0000,0.0000
246.350,1.0000,0.0000,30.0000,0.0000
246.400,1.0000,0.0000,30.0000,0.0000
246.450,1.0000,0.0000,30.0000,0.0000
246.500,1.0000,0.0000,30.0000,0.0000
246.550,1.0000,0.0000,30.0000,0.0000
246.600,1.0000,0.0000,30.0000,0.0000
246.650,1.0000,0.0000,30.0000,0.0000
246.700,1.0000,0.0000,30.0000,0.0000
246.750,1.0000,0.0000,30.0000,0.0000
246.800,1.0000,0.0000,30.0000,0.0000
246.850,1.0000,0.0000,30.0000,0.0000
246.900,1.0000,0.0000,30.0000,0.0000
246.950,1.0000,0.0000,30.0000,0.0000
247.000,1.0000,0.0000,30.0000,0.0000
247.050,1.0000,0.0000,30.0000,0.0000
247.100,1.0000,0.0000,30.0000,0.0000
247.150,1.0000,0.0000,30.0000,0.0000
247.200,1.0000,0.0000,30.0000,0.0000
247.250,1.0000,0.0000,30.0000,0.0000
247.300,1.0000,0.0000,30.0000,0.0000
247.350,1.0000,0.0000,30.0000,0.0000
247.400,1.0000,0.0000,30.0000,0.0000
247.450,1.0000,0.0000,30.0000,0.0000
247.500,1.0000,0.0000,30.0000,0.0000
247.550,1.0000,0.0000,30.0000,0.0000
247.600,1.0000,0.0000,30.0000,0.0000
247.650,1.0000,0.0000,30.0000,0.0000
247.700,1.0000,0.0000,30.0000,0.0000
247.750,1.0000,0.0000,30.0000,0.0000
247.800,1.0000,0.0000,30.0000,0.0000
247.850,1.0000,0.0000,30.0000,0.0000
247.900,1.0000,0.0000,30.0000,0.0000
247.950,1.0000,0.0000,30.0000,0.0000
248.000,1.0000,0.0000,30.0000,0.0000
248.050,1.0000,0.0000,30.0000,0.0000
248.100,1.0000,0.0000,30.0000,0.0000
248.150,1.0000,0.0000,30.0000,0.0000
248.200,1.0000,0.0000,30.0000,0.0000
248.250,1.0000,0.0000,30.0000,0.0000
248.300,1.0000,0.0000,30.0000,0.0000
248.350,1.0000,0.0000,30.0000,0.0000
248.400,1.0000,0.0000,30.0000,0.0000
248.450,1.0000,0.0000,30.0000,0.0000
248.500,1.0000,0.0000,30.0000,0.0000
248.550,1.0000,0.0000,30.0000,0.0000
248.600,1.0000,0.0000,30.0000,0.0000
248.650,1.0000,0.0000,30.0000,0.0000
248.700,1.0000,0.0000,30.0000,0.0000
248.750,1.0000,0.0000,30.0000,0.0000
248.800,1.0000,0.0000,30.0000,0.0000
248.850,1.0000,0.0000,30.0000,0.0000
248.900,1.0000,0.0000,30.0000,0.0000
248.950,1.0000,0.0000,30.0000,0.0000
249.000,1.0000,0.0000,30.0000,0.0000
249.050,1.0000,0.0000,30.0000,0.0000
249.100,1.0000,0.0000,30.0000,0.0000
249.150,1.0000,0.0000,30.0000,0.0000
249.200,1.0000,0.0000,30.0000,0.0000
249.250,1.0000,0.0000,30.0000,0.0000
249.300,1.0000,0.0000,30.0000,0.0000
249.350,1.0000,0.0000,30.0000,0.0000
249.400,1.0000,0.0000,30.0000,0.0000
249.450,1.0000,0.0000,30.0000,0.0000
249.500,1.0000,0.0000,30.0000,0.0000
249.550,1.0000,0.0000,30.0000,0.0000
249.600,1.0000,0.0000,30.0000,0.0000
249.650,1.0000,0.0000,30.0000,0.0000
249.700,1.0000,0.0000,30.0000,0.0000
249.750,1.0000,0.0000,30.0000,0.0000
249.800,1.0000,0.0000,30.0000,0.0000
249.850,1.0000,0.0000,30.0000,0.0000
249.900,1.0000,0.0000,30.0000,0.0000
249.950,1.0000,0.0000,30.0000,0.0000
250.000,1.0000,0.0000,30.0000,0.0000
250.050,1.0000,0.0000,30.0000,0.0000
250.100,1.0000,0.0000,30.0000,0.0000
250.150,1.0000,0.0000,30.0000,0.0000
250.200,1.0000,0.0000,30.0000,0.0000
250.250,1.0000,0.0000,30.0000,0.0000
250.300,1.0000,0.0000,30.0000,0.0000
250.350,1.0000,0.0000,30.0000,0.0000
250.400,1.0000,0.0000,30.0000,0.0000
250.450,1.0000,0.0000,30.0000,0.0000
250.500,1.0000,0.0000,30.0000,0.0000
250.550,1.0000,0.0000,30.0000,0.0000
250.600,1.0000,0.0000,30.0000,0.0000
250.650,1.0000,0.0000,30.0000,0.0000
250.700,1.0000,0.0000,30.0000,0.0000
250.750,1.0000,0.0000,30.0000,0.0000
250.800,1.0000,0.0000,30.0000,0.0000
250.850,1.0000,0.0000,30.0000,0.0000
250.900,1.0000,0.0000,30.0000,0.0000
250.950,1.0000,0.0000,30.0000,0.0000
251.000,1.0000,0.0000,30.0000,0.0000
251.050,1.0000,0.0000,30.0000,0.0000
251.100,1.0000,0.0000,30.0000,0.0000
251.150,1.0000,0.0000,30.0000,0.0000
251.200,1.0000,0.0000,30.0000,0.0000
251.250,1.0000,0.0000,30.0000,0.0000
251.300,1.0000,0.0000,30.0000,0.0000
251.350,1.0000,0.0000,30.0000,0.0000
251.400,1.0000,0.0000,30.0000,0.0000
251.450,1.0000,0.0000,30.0000,0.0000
251.500,1.0000,0.0000,30.0000,0.0000
251.550,1.0000,0.0000,30.0000,0.0000
251.600,1.0000,0.0000,30.0000,0.0000
251.650,1.0000,0.0000,30.0000,0.0000
251.700,1.0000,0.0000,30.0000,0.0000
251.750,1.0000,0.0000,30.0000,0.0000
251.800,1.0000,0.0000,30.0000,0.0000
251.850,1.0000,0.0000,30.0000,0.0000
251.900,1.0000,0.0000,30.0000,0.0000
251.950,1.0000,0.0000,30.0000,0.0000
252.000,1.0000,0.0000,30.0000,0.0000
252.050,1.0000,0.0000,30.0000,0.0000
252.100,1.0000,0.0000,30.0000,0.0000
252.150,1.0000,0.0000,30.0000,0.0000
252.200,1.0000,0.0000,30.0000,0.0000
252.250,1.0000,0.0000,30.0000,0.0000
252.300,1.0000,0.0000,30.0000,0.0000
252.350,1.0000,0.0000,30.0000,0.0000
252.400,1.0000,0.0000,30.0000,0.0000
252.450,1.0000,0.0000,30.0000,0.0000
252.500,1.0000,0.0000,30.0000,0.0000
252.550,1.0000,0.0000,30.0000,0.0000
252.600,1.0000,0.0000,30.0000,0.0000
252.650,1.0000,0.0000,30.0000,0.0000
252.700,1.0000,0.0000,30.0000,0.0000
252.750,1.0000,0.0000,30.0000,0.0000
252.800,1.0000,0.0000,30.0000,0.0000
252.850,1.0000,0.0000,30.0000,0.0000
252.900,1.0000,0.0000,30.0000,0.0000
252.950,1.0000,0.0000,30.0000,0.0000
253.000,1.0000,0.0000,30.0000,0.0000
253.050,1.0000,0.0000,30.0000,0.0000
253.100,1.0000,0.0000,30.0000,0.0000
253.150,1.0000,0.0000,30.0000,0.0000
253.200,1.0000,0.0000,30.0000,0.0000
253.250,1.0000,0.0000,30.0000,0.0000
253.300,1.0000,0.0000,30.0000,0.0000
253.350,1.0000,0.0000,30.0000,0.0000
253.400,1.0000,0.0000,30.0000,0.0000
253.450,1.0000,0.0000,30.0000,0.0000
253.500,1.0000,0.0000,30.0000,0.0000
253.550,1.0000,0.0000,30.0000,0.0000
253.600,1.0000,0.0000,30.0000,0.0000
253.650,1.0000,0.0000,30.0000,0.0000
253.700,1.0000,0.0000,30.0000,0.0000
253.750,1.0000,0.0000,30.0000,0.0000
253.800,1.0000,0.0000,30.0000,0.0000
253.850,1.0000,0.0000,30.0000,0.0000
253.900,1.0000,0.0000,30.0000,0.0000
253.950,1.0000,0.0000,30.0000,0.0000
254.000,1.0000,0.0000,30.0000,0.0000
254.050,1.0000,0.0000,30.0000,0.0000
254.100,1.0000,0.0000,30.0000,0.0000
254.150,1.0000,0.0000,30.0000,0.0000
254.200,1.0000,0.0000,30.0000,0.0000
254.250,1.0000,0.0000,30.0000,0.0000
254.300,1.0000,0.0000,30.0000,0.0000
254.350,1.0000,0.0000,30.0000,0.0000
254.400,1.0000,0.0000,30.0000,0.0000
254.450,1.0000,0.0000,30.0000,0.0000
254.500,1.0000,0.0000,30.0000,0.0000
254.550,1.0000,0.0000,30.0000,0.0000
254.600,1.0000,0.0000,30.0000,0.0000
254.650,1.0000,0.0000,30.0000,0.0000
254.700,1.0000,0.0000,30.0000,0.0000
254.750,1.0000,0.0000,30.0000,0.0000
254.800,1.0000,0.0000,30.0000,0.0000
254.850,1.0000,0.0000,30.0000,0.0000
254.900,1.0000,0.0000,30.0000,0.0000
254.950,1.0000,0.0000,30.0000,0.0000
255.000,1.0000,0.0000,30.0000,0.0000
255.050,1.0000,0.0000,30.0000,0.0000
255.100,1.0000,0.0000,30.0000,0.0000
255.150,1.0000,0.0000,30.0000,0.0000
255.200,1.0000,0.0000,30.0000,0.0000
